dataset,check_type,column,key_value,row_index,reason,original_value,timestamp
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14683,1271731,"Negative volume (-443.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-443.73291488742206,2026-05-16T00:21:31.118078
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09042,1271906,"Negative volume (-54.92 L) — likely return/reversal. Tagged for aggregation, not dropped.",-54.91708191741767,2026-05-16T00:21:31.118093
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05777,1272341,"Negative volume (-63.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-63.30766609604455,2026-05-16T00:21:31.118108
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02032,1272489,"Negative volume (-140.59 L) — likely return/reversal. Tagged for aggregation, not dropped.",-140.58790682910467,2026-05-16T00:21:31.118123
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12480,1273061,"Negative volume (-42.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-42.52430365803022,2026-05-16T00:21:31.118138
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11316,1273126,"Negative volume (-43.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-43.930748481256785,2026-05-16T00:21:31.118152
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05823,1273489,"Negative volume (-3.94 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.944726791612548,2026-05-16T00:21:31.118167
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19300,1273571,"Negative volume (-96.75 L) — likely return/reversal. Tagged for aggregation, not dropped.",-96.75033102440476,2026-05-16T00:21:31.118181
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15562,1273955,"Negative volume (-70.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-70.92838932727585,2026-05-16T00:21:31.118195
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14567,1274592,"Negative volume (-17.29 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.289718543523463,2026-05-16T00:21:31.118210
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16195,1274658,"Negative volume (-33.66 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.664998897758444,2026-05-16T00:21:31.118224
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01419,1275082,"Negative volume (-103.61 L) — likely return/reversal. Tagged for aggregation, not dropped.",-103.60985447965678,2026-05-16T00:21:31.118239
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08190,1275114,"Negative volume (-38.17 L) — likely return/reversal. Tagged for aggregation, not dropped.",-38.16977172709552,2026-05-16T00:21:31.118253
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00603,1275338,"Negative volume (-59.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-59.92776878650914,2026-05-16T00:21:31.118268
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00769,1275793,"Negative volume (-19.30 L) — likely return/reversal. Tagged for aggregation, not dropped.",-19.30492063770083,2026-05-16T00:21:31.118282
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11186,1275795,"Negative volume (-29.05 L) — likely return/reversal. Tagged for aggregation, not dropped.",-29.050011526452725,2026-05-16T00:21:31.118296
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17317,1278334,"Negative volume (-9.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.769327387586106,2026-05-16T00:21:31.118311
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11003,1278420,"Negative volume (-87.90 L) — likely return/reversal. Tagged for aggregation, not dropped.",-87.90206646861832,2026-05-16T00:21:31.118326
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01197,1279301,"Negative volume (-60.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-60.32862577362864,2026-05-16T00:21:31.118340
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08690,1279628,"Negative volume (-1.89 L) — likely return/reversal. Tagged for aggregation, not dropped.",-1.889626712499623,2026-05-16T00:21:31.118354
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15512,1279709,"Negative volume (-82.73 L) — likely return/reversal. Tagged for aggregation, not dropped.",-82.7276634740643,2026-05-16T00:21:31.118369
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01552,1279794,"Negative volume (-5.68 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.678148586782891,2026-05-16T00:21:31.118383
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08112,1280697,"Negative volume (-37.39 L) — likely return/reversal. Tagged for aggregation, not dropped.",-37.39009979560024,2026-05-16T00:21:31.118397
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05825,1280787,"Negative volume (-56.97 L) — likely return/reversal. Tagged for aggregation, not dropped.",-56.967887205408125,2026-05-16T00:21:31.118412
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01270,1280979,"Negative volume (-21.47 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.469960019688557,2026-05-16T00:21:31.118426
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15139,1282242,"Negative volume (-11.02 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.024212624471437,2026-05-16T00:21:31.118441
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17354,1283739,"Negative volume (-34.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-34.521110332873825,2026-05-16T00:21:31.118456
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12924,1283751,"Negative volume (-39.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-39.328250236698494,2026-05-16T00:21:31.118471
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08764,1283757,"Negative volume (-89.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-89.6695585252952,2026-05-16T00:21:31.118486
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14974,1284362,"Negative volume (-57.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-57.94926584519251,2026-05-16T00:21:31.118501
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10849,1284460,"Negative volume (-54.82 L) — likely return/reversal. Tagged for aggregation, not dropped.",-54.82459739737072,2026-05-16T00:21:31.118516
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10614,1284725,"Negative volume (-8.97 L) — likely return/reversal. Tagged for aggregation, not dropped.",-8.974538646815637,2026-05-16T00:21:31.118532
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04193,1284798,"Negative volume (-22.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.643355041009915,2026-05-16T00:21:31.118547
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12658,1284961,"Negative volume (-117.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-117.67234905812556,2026-05-16T00:21:31.118562
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05847,1285421,"Negative volume (-25.36 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.359267914986603,2026-05-16T00:21:31.118576
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09545,1285819,"Negative volume (-10.27 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.269581864848709,2026-05-16T00:21:31.118590
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15648,1286241,"Negative volume (-6.99 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.9906889177579545,2026-05-16T00:21:31.118605
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05272,1286470,"Negative volume (-59.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-59.64366221343555,2026-05-16T00:21:31.118619
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18338,1286667,"Negative volume (-62.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-62.11658435800244,2026-05-16T00:21:31.118634
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11177,1286739,"Negative volume (-29.80 L) — likely return/reversal. Tagged for aggregation, not dropped.",-29.79914402353714,2026-05-16T00:21:31.118648
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17473,1286880,"Negative volume (-10.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.184082424965473,2026-05-16T00:21:31.118662
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19627,1287140,"Negative volume (-10.80 L) — likely return/reversal. Tagged for aggregation, not dropped.",-10.800505573639814,2026-05-16T00:21:31.118677
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00182,1287642,"Negative volume (-87.35 L) — likely return/reversal. Tagged for aggregation, not dropped.",-87.35143682954927,2026-05-16T00:21:31.118691
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15785,1287973,"Negative volume (-62.67 L) — likely return/reversal. Tagged for aggregation, not dropped.",-62.66759577493471,2026-05-16T00:21:31.118705
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19092,1288500,"Negative volume (-25.83 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.830768391615297,2026-05-16T00:21:31.118720
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00577,1288964,"Negative volume (-62.58 L) — likely return/reversal. Tagged for aggregation, not dropped.",-62.58043277193326,2026-05-16T00:21:31.118734
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07298,1289774,"Negative volume (-38.51 L) — likely return/reversal. Tagged for aggregation, not dropped.",-38.505386577708315,2026-05-16T00:21:31.118749
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08898,1289775,"Negative volume (-17.54 L) — likely return/reversal. Tagged for aggregation, not dropped.",-17.544379136065277,2026-05-16T00:21:31.118763
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04566,1291137,"Negative volume (-22.70 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.696202548485267,2026-05-16T00:21:31.118778
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02258,1291967,"Negative volume (-3.46 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.462404813496973,2026-05-16T00:21:31.118792
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05485,1292413,"Negative volume (-285.88 L) — likely return/reversal. Tagged for aggregation, not dropped.",-285.87968424094447,2026-05-16T00:21:31.118807
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18468,1292733,"Negative volume (-37.85 L) — likely return/reversal. Tagged for aggregation, not dropped.",-37.84572794958951,2026-05-16T00:21:31.118821
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15316,1292975,"Negative volume (-90.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-90.4400711530625,2026-05-16T00:21:31.118835
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12793,1293485,"Negative volume (-13.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-13.760546319017283,2026-05-16T00:21:31.118850
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00432,1293808,"Negative volume (-71.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-71.12402099507098,2026-05-16T00:21:31.118864
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07110,1294018,"Negative volume (-88.34 L) — likely return/reversal. Tagged for aggregation, not dropped.",-88.34295014656617,2026-05-16T00:21:31.118878
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14192,1294112,"Negative volume (-23.07 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.074737755191517,2026-05-16T00:21:31.118893
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06063,1294488,"Negative volume (-6.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.306018174498717,2026-05-16T00:21:31.118908
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14972,1295128,"Negative volume (-23.64 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.640681780288283,2026-05-16T00:21:31.118922
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18630,1296052,"Negative volume (-30.47 L) — likely return/reversal. Tagged for aggregation, not dropped.",-30.465300417094,2026-05-16T00:21:31.118937
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00278,1296161,"Negative volume (-27.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-27.18104772261935,2026-05-16T00:21:31.118951
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13417,1296637,"Negative volume (-50.46 L) — likely return/reversal. Tagged for aggregation, not dropped.",-50.45748217682269,2026-05-16T00:21:31.118965
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10520,1297178,"Negative volume (-19.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-19.4073913178496,2026-05-16T00:21:31.118980
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05482,1297390,"Negative volume (-359.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-359.7597651514861,2026-05-16T00:21:31.118995
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07585,1297746,"Negative volume (-29.16 L) — likely return/reversal. Tagged for aggregation, not dropped.",-29.164818280466932,2026-05-16T00:21:31.119010
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05349,1298743,"Negative volume (-71.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-71.30911586281017,2026-05-16T00:21:31.119024
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02371,1299175,"Negative volume (-59.21 L) — likely return/reversal. Tagged for aggregation, not dropped.",-59.20684265748032,2026-05-16T00:21:31.119039
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_14280,1299499,"Negative volume (-35.45 L) — likely return/reversal. Tagged for aggregation, not dropped.",-35.45317190793886,2026-05-16T00:21:31.119053
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11690,1300175,"Negative volume (-63.62 L) — likely return/reversal. Tagged for aggregation, not dropped.",-63.61752038946547,2026-05-16T00:21:31.119068
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17054,1300873,"Negative volume (-5.03 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.031419580559033,2026-05-16T00:21:31.119082
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01945,1301346,"Negative volume (-5.20 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.198965909886026,2026-05-16T00:21:31.119097
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01747,1301387,"Negative volume (-5.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.257575799360717,2026-05-16T00:21:31.119111
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13185,1301493,"Negative volume (-25.55 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.547675820684848,2026-05-16T00:21:31.119126
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15675,1302328,"Negative volume (-21.68 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.6775234244069,2026-05-16T00:21:31.119141
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08117,1303118,"Negative volume (-12.38 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.375858507055366,2026-05-16T00:21:31.119156
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18682,1303130,"Negative volume (-54.25 L) — likely return/reversal. Tagged for aggregation, not dropped.",-54.24903904490794,2026-05-16T00:21:31.119171
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06568,1303408,"Negative volume (-22.42 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.415519930729072,2026-05-16T00:21:31.119188
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03009,1304996,"Negative volume (-6.55 L) — likely return/reversal. Tagged for aggregation, not dropped.",-6.549427243922953,2026-05-16T00:21:31.119248
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12692,1307805,"Negative volume (-5.96 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.9562790504280905,2026-05-16T00:21:31.119276
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03399,1307931,"Negative volume (-48.27 L) — likely return/reversal. Tagged for aggregation, not dropped.",-48.26983266029008,2026-05-16T00:21:31.119296
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08215,1308477,"Negative volume (-53.78 L) — likely return/reversal. Tagged for aggregation, not dropped.",-53.775939203229925,2026-05-16T00:21:31.119313
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19834,1308725,"Negative volume (-11.01 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.009794139235094,2026-05-16T00:21:31.119330
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15711,1308851,"Negative volume (-25.34 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.33885722873572,2026-05-16T00:21:31.119346
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16817,1309271,"Negative volume (-5.43 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.42996760223356,2026-05-16T00:21:31.119387
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02334,1309668,"Negative volume (-25.60 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.598542070483894,2026-05-16T00:21:31.119423
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06182,1311220,"Negative volume (-23.22 L) — likely return/reversal. Tagged for aggregation, not dropped.",-23.215772195933,2026-05-16T00:21:31.119446
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16832,1312330,"Negative volume (-63.53 L) — likely return/reversal. Tagged for aggregation, not dropped.",-63.53094052644899,2026-05-16T00:21:31.119582
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10043,1312572,"Negative volume (-7.75 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.745234181676793,2026-05-16T00:21:31.119657
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19211,1312752,"Negative volume (-30.12 L) — likely return/reversal. Tagged for aggregation, not dropped.",-30.12225541481211,2026-05-16T00:21:31.119680
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09450,1313144,"Negative volume (-25.46 L) — likely return/reversal. Tagged for aggregation, not dropped.",-25.459147179404127,2026-05-16T00:21:31.119697
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02171,1313235,"Negative volume (-2.88 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.8791531991498704,2026-05-16T00:21:31.119714
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04440,1313290,"Negative volume (-19.57 L) — likely return/reversal. Tagged for aggregation, not dropped.",-19.56993443575083,2026-05-16T00:21:31.119730
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_11886,1313481,"Negative volume (-24.61 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.61050243210096,2026-05-16T00:21:31.119746
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03083,1313629,"Negative volume (-3.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.7605747493312736,2026-05-16T00:21:31.119763
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18396,1315763,"Negative volume (-15.79 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.785051600358749,2026-05-16T00:21:31.119779
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10133,1316020,"Negative volume (-24.95 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.95156366864341,2026-05-16T00:21:31.119794
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08875,1316500,"Negative volume (-22.62 L) — likely return/reversal. Tagged for aggregation, not dropped.",-22.62393871243152,2026-05-16T00:21:31.119829
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05661,1316512,"Negative volume (-7.23 L) — likely return/reversal. Tagged for aggregation, not dropped.",-7.233677776979852,2026-05-16T00:21:31.119849
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15673,1316780,"Negative volume (-18.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-18.49071909274397,2026-05-16T00:21:31.119866
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13286,1317956,"Negative volume (-8.08 L) — likely return/reversal. Tagged for aggregation, not dropped.",-8.07629102108245,2026-05-16T00:21:31.119882
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00349,1318055,"Negative volume (-33.18 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.18430711924405,2026-05-16T00:21:31.119899
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_07266,1318486,"Negative volume (-200.76 L) — likely return/reversal. Tagged for aggregation, not dropped.",-200.76196168357023,2026-05-16T00:21:31.119915
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_01640,1319369,"Negative volume (-59.38 L) — likely return/reversal. Tagged for aggregation, not dropped.",-59.37781854277998,2026-05-16T00:21:31.119930
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10421,1319393,"Negative volume (-3.96 L) — likely return/reversal. Tagged for aggregation, not dropped.",-3.959802750041456,2026-05-16T00:21:31.119946
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03622,1319497,"Negative volume (-12.40 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.400721056208477,2026-05-16T00:21:31.119962
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12436,1319780,"Negative volume (-51.41 L) — likely return/reversal. Tagged for aggregation, not dropped.",-51.41115659117555,2026-05-16T00:21:31.119978
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19973,1320131,"Negative volume (-12.09 L) — likely return/reversal. Tagged for aggregation, not dropped.",-12.086309260810843,2026-05-16T00:21:31.119994
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12331,1321038,"Negative volume (-24.79 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.787493160418897,2026-05-16T00:21:31.120010
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15968,1321349,"Negative volume (-29.96 L) — likely return/reversal. Tagged for aggregation, not dropped.",-29.960998779155283,2026-05-16T00:21:31.120026
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02938,1322155,"Negative volume (-5.84 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.839902581224122,2026-05-16T00:21:31.120042
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00799,1324205,"Negative volume (-21.43 L) — likely return/reversal. Tagged for aggregation, not dropped.",-21.432594873224403,2026-05-16T00:21:31.120058
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06502,1324548,"Negative volume (-18.44 L) — likely return/reversal. Tagged for aggregation, not dropped.",-18.442883254513113,2026-05-16T00:21:31.120073
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00333,1324622,"Negative volume (-75.30 L) — likely return/reversal. Tagged for aggregation, not dropped.",-75.3041041926167,2026-05-16T00:21:31.120089
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00308,1325147,"Negative volume (-118.69 L) — likely return/reversal. Tagged for aggregation, not dropped.",-118.69122787120472,2026-05-16T00:21:31.120105
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06109,1325540,"Negative volume (-28.80 L) — likely return/reversal. Tagged for aggregation, not dropped.",-28.79921348060327,2026-05-16T00:21:31.120121
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08590,1326510,"Negative volume (-33.10 L) — likely return/reversal. Tagged for aggregation, not dropped.",-33.09845233268135,2026-05-16T00:21:31.120137
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_15358,1327060,"Negative volume (-349.37 L) — likely return/reversal. Tagged for aggregation, not dropped.",-349.3746224817866,2026-05-16T00:21:31.120153
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17585,1327582,"Negative volume (-65.83 L) — likely return/reversal. Tagged for aggregation, not dropped.",-65.83159213603525,2026-05-16T00:21:31.120168
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08932,1327840,"Negative volume (-5.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.040063830516629,2026-05-16T00:21:31.120184
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_04678,1328046,"Negative volume (-37.26 L) — likely return/reversal. Tagged for aggregation, not dropped.",-37.260058195111824,2026-05-16T00:21:31.120199
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_02436,1328836,"Negative volume (-44.17 L) — likely return/reversal. Tagged for aggregation, not dropped.",-44.16548080972153,2026-05-16T00:21:31.120215
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19751,1328837,"Negative volume (-5.77 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.767568376105423,2026-05-16T00:21:31.120230
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_06476,1329452,"Negative volume (-28.23 L) — likely return/reversal. Tagged for aggregation, not dropped.",-28.228726435128905,2026-05-16T00:21:31.120245
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_12267,1329553,"Negative volume (-8.50 L) — likely return/reversal. Tagged for aggregation, not dropped.",-8.50116284500321,2026-05-16T00:21:31.120261
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_09874,1329628,"Negative volume (-24.38 L) — likely return/reversal. Tagged for aggregation, not dropped.",-24.38044686433901,2026-05-16T00:21:31.120276
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_00236,1330014,"Negative volume (-15.33 L) — likely return/reversal. Tagged for aggregation, not dropped.",-15.32703763819885,2026-05-16T00:21:31.120292
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_05645,1330202,"Negative volume (-11.51 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.514250174017334,2026-05-16T00:21:31.120308
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16924,1332015,"Negative volume (-35.52 L) — likely return/reversal. Tagged for aggregation, not dropped.",-35.520107942959775,2026-05-16T00:21:31.120323
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16581,1332959,"Negative volume (-2.88 L) — likely return/reversal. Tagged for aggregation, not dropped.",-2.877820433075917,2026-05-16T00:21:31.120339
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_17437,1334273,"Negative volume (-45.05 L) — likely return/reversal. Tagged for aggregation, not dropped.",-45.051762783662895,2026-05-16T00:21:31.120355
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_13104,1334523,"Negative volume (-123.93 L) — likely return/reversal. Tagged for aggregation, not dropped.",-123.9274654581071,2026-05-16T00:21:31.120371
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03337,1334629,"Negative volume (-5.55 L) — likely return/reversal. Tagged for aggregation, not dropped.",-5.546848812776041,2026-05-16T00:21:31.120386
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_19068,1334893,"Negative volume (-63.71 L) — likely return/reversal. Tagged for aggregation, not dropped.",-63.710853260350035,2026-05-16T00:21:31.120401
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_03103,1335157,"Negative volume (-11.31 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.311981193103534,2026-05-16T00:21:31.120416
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_18564,1335604,"Negative volume (-11.74 L) — likely return/reversal. Tagged for aggregation, not dropped.",-11.737073433368344,2026-05-16T00:21:31.120431
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_16632,1337006,"Negative volume (-183.06 L) — likely return/reversal. Tagged for aggregation, not dropped.",-183.06300794175849,2026-05-16T00:21:31.120446
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_10361,1338111,"Negative volume (-9.04 L) — likely return/reversal. Tagged for aggregation, not dropped.",-9.042879963210927,2026-05-16T00:21:31.120461
transactions,NEGATIVE_VOLUME,Volume_Liters,OUT_08739,1338159,"Negative volume (-148.49 L) — likely return/reversal. Tagged for aggregation, not dropped.",-148.48583033353785,2026-05-16T00:21:31.120476
