Outlet_ID,Trade_Spend_Allocation
OUT_02504,0.0
OUT_02505,0.0
OUT_02506,0.0
OUT_02507,0.0
OUT_02508,0.0
OUT_02509,0.0
OUT_02510,0.0
OUT_02511,0.0
OUT_02512,0.0
OUT_02513,0.0
OUT_02514,6342.37
OUT_02515,2836.48
OUT_02516,5846.55
OUT_02517,0.0
OUT_02518,0.0
OUT_02519,0.0
OUT_02520,0.0
OUT_02521,0.0
OUT_02522,0.0
OUT_02523,0.0
OUT_02524,2045.95
OUT_02525,6333.42
OUT_02526,0.0
OUT_02527,0.0
OUT_02528,0.0
OUT_02529,0.0
OUT_02530,0.0
OUT_02531,0.0
OUT_02532,0.0
OUT_02533,0.0
OUT_02534,0.0
OUT_02535,0.0
OUT_02536,0.0
OUT_02537,0.0
OUT_02538,0.0
OUT_02539,0.0
OUT_02540,0.0
OUT_02541,1709.09
OUT_02542,0.0
OUT_02543,0.0
OUT_02544,0.0
OUT_02545,0.0
OUT_02546,0.0
OUT_02547,0.0
OUT_02548,0.0
OUT_02549,0.0
OUT_02550,0.0
OUT_02551,0.0
OUT_02552,4969.01
OUT_02553,0.0
OUT_02554,0.0
OUT_02555,0.0
OUT_02556,0.0
OUT_02557,0.0
OUT_02558,0.0
OUT_02559,0.0
OUT_02560,0.0
OUT_02561,0.0
OUT_02562,0.0
OUT_02563,0.0
OUT_02564,0.0
OUT_02565,0.0
OUT_02566,9012.34
OUT_02567,0.0
OUT_02568,0.0
OUT_02569,0.0
OUT_02570,0.0
OUT_02571,0.0
OUT_02572,0.0
OUT_02573,0.0
OUT_02574,0.0
OUT_02575,0.0
OUT_02576,0.0
OUT_02577,0.0
OUT_02578,1829.93
OUT_02579,0.0
OUT_02580,0.0
OUT_02581,0.0
OUT_02582,1902.87
OUT_02583,0.0
OUT_02584,0.0
OUT_02585,0.0
OUT_02586,1565.94
OUT_02587,0.0
OUT_02588,0.0
OUT_02589,0.0
OUT_02590,0.0
OUT_02591,0.0
OUT_02592,0.0
OUT_02593,4744.24
OUT_02594,0.0
OUT_02595,0.0
OUT_02596,4.17
OUT_02597,299.7
OUT_02598,2943.92
OUT_02599,0.0
OUT_02600,0.0
OUT_02601,0.0
OUT_02602,0.0
OUT_02603,15.4
OUT_02604,0.0
OUT_02605,0.0
OUT_02606,6491.77
OUT_02607,0.0
OUT_02608,0.0
OUT_02609,0.0
OUT_02610,0.0
OUT_02611,0.0
OUT_02612,0.0
OUT_02613,0.0
OUT_02614,0.0
OUT_02615,6378.24
OUT_02616,319.61
OUT_02617,0.0
OUT_02618,0.0
OUT_02619,0.0
OUT_02620,0.0
OUT_02621,0.0
OUT_02622,0.0
OUT_02623,0.0
OUT_02624,0.0
OUT_02625,0.0
OUT_02626,0.0
OUT_02627,0.0
OUT_02628,0.0
OUT_02629,0.0
OUT_02630,0.0
OUT_02631,0.0
OUT_02632,0.0
OUT_02633,0.0
OUT_02634,0.0
OUT_02635,0.0
OUT_02636,422.06
OUT_02637,0.0
OUT_02638,0.0
OUT_02639,0.0
OUT_02640,8603.24
OUT_02641,3693.17
OUT_02642,0.0
OUT_02643,6175.99
OUT_02644,0.0
OUT_02645,0.0
OUT_02646,0.0
OUT_02647,1151.84
OUT_02648,0.0
OUT_02649,0.0
OUT_02650,0.0
OUT_02651,0.0
OUT_02652,0.0
OUT_02653,0.0
OUT_02654,4886.0
OUT_02655,0.0
OUT_02656,0.0
OUT_02657,0.0
OUT_02658,0.0
OUT_02659,0.0
OUT_02660,0.0
OUT_02661,0.0
OUT_02662,0.0
OUT_02663,0.0
OUT_02664,2008.27
OUT_02665,0.0
OUT_02666,0.0
OUT_02667,0.0
OUT_02668,992.37
OUT_02669,0.0
OUT_02670,0.0
OUT_02671,0.0
OUT_02672,0.0
OUT_02673,0.0
OUT_02674,0.0
OUT_02675,0.0
OUT_02676,0.0
OUT_02677,0.0
OUT_02678,0.0
OUT_02679,0.0
OUT_02680,0.0
OUT_02681,0.0
OUT_02682,0.0
OUT_02683,0.0
OUT_02684,1631.11
OUT_02685,0.0
OUT_02686,0.0
OUT_02687,0.0
OUT_02688,607.68
OUT_02689,0.0
OUT_02690,0.0
OUT_02691,666.68
OUT_02692,0.0
OUT_02693,0.0
OUT_02694,0.0
OUT_02695,0.0
OUT_02696,0.0
OUT_02697,0.0
OUT_02698,0.0
OUT_02699,0.0
OUT_02700,0.0
OUT_02701,224.1
OUT_02702,0.0
OUT_02703,0.0
OUT_02704,0.0
OUT_02705,0.0
OUT_02706,0.0
OUT_02707,0.0
OUT_02708,0.0
OUT_02709,0.0
OUT_02710,6074.99
OUT_02711,0.0
OUT_02712,0.0
OUT_02713,0.0
OUT_02714,0.0
OUT_02715,0.0
OUT_02716,0.0
OUT_02717,0.0
OUT_02718,0.0
OUT_02719,0.0
OUT_02720,0.0
OUT_02721,729.93
OUT_02722,0.0
OUT_02723,0.0
OUT_02724,0.0
OUT_02725,0.0
OUT_02726,0.0
OUT_02727,0.0
OUT_02728,5976.93
OUT_02729,0.0
OUT_02730,0.0
OUT_02731,0.0
OUT_02732,0.0
OUT_02733,0.0
OUT_02734,868.01
OUT_02735,0.0
OUT_02736,0.0
OUT_02737,0.0
OUT_02738,0.0
OUT_02739,0.0
OUT_02740,0.0
OUT_02741,0.0
OUT_02742,0.0
OUT_02743,0.0
OUT_02744,0.0
OUT_02745,0.0
OUT_02746,3797.7
OUT_02747,0.0
OUT_02748,0.0
OUT_02749,0.0
OUT_02750,0.0
OUT_02751,6437.31
OUT_02752,0.0
OUT_02753,0.0
OUT_02754,0.0
OUT_02755,1782.45
OUT_02756,0.0
OUT_02757,0.0
OUT_02758,1906.53
OUT_02759,0.0
OUT_02760,6245.39
OUT_02761,0.0
OUT_02762,0.0
OUT_02763,0.0
OUT_02764,0.0
OUT_02765,1595.59
OUT_02766,0.0
OUT_02767,0.0
OUT_02768,0.0
OUT_02769,0.0
OUT_02770,0.0
OUT_02771,0.0
OUT_02772,0.0
OUT_02773,0.0
OUT_02774,0.0
OUT_02775,0.0
OUT_02776,5881.83
OUT_02777,0.0
OUT_02778,0.0
OUT_02779,0.0
OUT_02780,0.0
OUT_02781,0.0
OUT_02782,4251.91
OUT_02783,0.0
OUT_02784,0.0
OUT_02785,0.0
OUT_02786,0.0
OUT_02787,0.0
OUT_02788,0.0
OUT_02789,0.0
OUT_02790,0.0
OUT_02791,0.0
OUT_02792,1272.11
OUT_02793,0.0
OUT_02794,0.0
OUT_02795,0.0
OUT_02796,0.0
OUT_02797,0.0
OUT_02798,0.0
OUT_02799,0.0
OUT_02800,0.0
OUT_02801,0.0
OUT_02802,0.0
OUT_02803,0.0
OUT_02804,0.0
OUT_02805,0.0
OUT_02806,8417.03
OUT_02807,0.0
OUT_02808,0.0
OUT_02809,0.0
OUT_02810,2403.09
OUT_02811,0.0
OUT_02812,0.0
OUT_02813,0.0
OUT_02814,0.0
OUT_02815,0.0
OUT_02816,0.0
OUT_02817,0.0
OUT_02818,0.0
OUT_02819,0.0
OUT_02820,6494.86
OUT_02821,0.0
OUT_02822,0.0
OUT_02823,0.0
OUT_02824,0.0
OUT_02825,0.0
OUT_02826,0.0
OUT_02827,0.0
OUT_02828,0.0
OUT_02829,6113.77
OUT_02830,0.0
OUT_02831,0.0
OUT_02832,2138.37
OUT_02833,0.0
OUT_02834,0.0
OUT_02835,0.0
OUT_02836,1870.46
OUT_02837,0.0
OUT_02838,0.0
OUT_02839,0.0
OUT_02840,5714.39
OUT_02841,1505.28
OUT_02842,0.0
OUT_02843,0.0
OUT_02844,0.0
OUT_02845,0.0
OUT_02846,0.0
OUT_02847,0.0
OUT_02848,0.0
OUT_02849,0.0
OUT_02850,0.0
OUT_02851,0.0
OUT_02852,0.0
OUT_02853,8597.33
OUT_02854,0.0
OUT_02855,0.0
OUT_02856,0.0
OUT_02857,0.0
OUT_02858,693.95
OUT_02859,0.0
OUT_02860,0.0
OUT_02861,0.0
OUT_02862,0.0
OUT_02863,0.0
OUT_02864,0.0
OUT_02865,1803.75
OUT_02866,0.0
OUT_02867,0.0
OUT_02868,0.0
OUT_02869,0.0
OUT_02870,0.0
OUT_02871,0.0
OUT_02872,0.0
OUT_02873,0.0
OUT_02874,0.0
OUT_02875,0.0
OUT_02876,0.0
OUT_02877,0.0
OUT_02878,0.0
OUT_02879,0.0
OUT_02880,0.0
OUT_02881,0.0
OUT_02882,0.0
OUT_02883,1411.99
OUT_02884,0.0
OUT_02885,0.0
OUT_02886,0.0
OUT_02887,0.0
OUT_02888,0.0
OUT_02889,0.0
OUT_02890,0.0
OUT_02891,0.0
OUT_02892,993.83
OUT_02893,0.0
OUT_02894,0.0
OUT_02895,0.0
OUT_02896,6252.66
OUT_02897,0.0
OUT_02898,0.0
OUT_02899,0.0
OUT_02900,0.0
OUT_02901,0.0
OUT_02902,0.0
OUT_02903,0.0
OUT_02904,0.0
OUT_02905,0.0
OUT_02906,639.66
OUT_02907,0.0
OUT_02908,0.0
OUT_02909,0.0
OUT_02910,0.0
OUT_02911,0.0
OUT_02912,0.0
OUT_02913,0.0
OUT_02914,0.0
OUT_02915,0.0
OUT_02916,0.0
OUT_02917,0.0
OUT_02918,0.0
OUT_02919,557.98
OUT_02920,0.0
OUT_02921,0.0
OUT_02922,1387.01
OUT_02923,0.0
OUT_02924,0.0
OUT_02925,0.0
OUT_02926,0.0
OUT_02927,0.0
OUT_02928,0.0
OUT_02929,0.0
OUT_02930,713.66
OUT_02931,0.0
OUT_02932,0.0
OUT_02933,0.0
OUT_02934,0.0
OUT_02935,0.0
OUT_02936,1905.47
OUT_02937,0.0
OUT_02938,0.0
OUT_02939,0.0
OUT_02940,0.0
OUT_02941,0.0
OUT_02942,0.0
OUT_02943,0.0
OUT_02944,0.0
OUT_02945,0.0
OUT_02946,0.0
OUT_02947,0.0
OUT_02948,0.0
OUT_02949,0.0
OUT_02950,3821.99
OUT_02951,0.0
OUT_02952,9162.07
OUT_02953,0.0
OUT_02954,3585.66
OUT_02955,0.0
OUT_02956,912.29
OUT_02957,0.0
OUT_02958,0.0
OUT_02959,0.0
OUT_02960,0.0
OUT_02961,0.0
OUT_02962,3898.21
OUT_02963,0.0
OUT_02964,1311.23
OUT_02965,0.0
OUT_02966,0.0
OUT_02967,0.0
OUT_02968,0.0
OUT_02969,1062.95
OUT_02970,0.0
OUT_02971,0.0
OUT_02972,0.0
OUT_02973,0.0
OUT_02974,0.0
OUT_02975,0.0
OUT_02976,0.0
OUT_02977,0.0
OUT_02978,0.0
OUT_02979,0.0
OUT_02980,0.0
OUT_02981,0.0
OUT_02982,0.0
OUT_02983,0.0
OUT_02984,0.0
OUT_02985,0.0
OUT_02986,0.0
OUT_02987,0.0
OUT_02988,0.0
OUT_02989,0.0
OUT_02990,0.0
OUT_02991,0.0
OUT_02992,0.0
OUT_02993,0.0
OUT_02994,6120.68
OUT_02995,0.0
OUT_02996,5895.25
OUT_02997,697.19
OUT_02998,0.0
OUT_02999,0.0
OUT_03000,0.0
OUT_03001,0.0
OUT_03002,0.0
OUT_03003,0.0
OUT_03004,1328.75
OUT_03005,0.0
OUT_03006,0.0
OUT_03007,0.0
OUT_03008,0.0
OUT_03009,0.0
OUT_03010,0.0
OUT_03011,0.0
OUT_03012,0.0
OUT_03013,6089.72
OUT_03014,0.0
OUT_03015,0.0
OUT_03016,0.0
OUT_03017,0.0
OUT_03018,6334.36
OUT_03019,0.0
OUT_03020,0.0
OUT_03021,6346.21
OUT_03022,0.0
OUT_03023,0.0
OUT_03024,0.0
OUT_03025,0.0
OUT_03026,0.0
OUT_03027,0.0
OUT_03028,0.0
OUT_03029,0.0
OUT_03030,0.0
OUT_03031,0.0
OUT_03032,0.0
OUT_03033,0.0
OUT_03034,0.0
OUT_03035,0.0
OUT_03036,6146.18
OUT_03037,0.0
OUT_03038,0.0
OUT_03039,0.0
OUT_03040,0.0
OUT_03041,2202.22
OUT_03042,0.0
OUT_03043,3588.17
OUT_03044,0.0
OUT_03045,0.0
OUT_03046,0.0
OUT_03047,0.0
OUT_03048,0.0
OUT_03049,0.0
OUT_03050,0.0
OUT_03051,0.0
OUT_03052,6450.42
OUT_03053,0.0
OUT_03054,0.0
OUT_03055,0.0
OUT_03056,5581.53
OUT_03057,0.0
OUT_03058,0.0
OUT_03059,0.0
OUT_03060,0.0
OUT_03061,698.78
OUT_03062,0.0
OUT_03063,0.0
OUT_03064,0.0
OUT_03065,632.53
OUT_03066,0.0
OUT_03067,0.0
OUT_03068,0.0
OUT_03069,0.0
OUT_03070,5407.06
OUT_03071,0.0
OUT_03072,0.0
OUT_03073,0.0
OUT_03074,0.0
OUT_03075,2506.3
OUT_03076,2464.9
OUT_03077,1724.1
OUT_03078,0.0
OUT_03079,0.0
OUT_03080,0.0
OUT_03081,0.0
OUT_03082,0.0
OUT_03083,0.0
OUT_03084,0.0
OUT_03085,0.0
OUT_03086,0.0
OUT_03087,0.0
OUT_03088,0.0
OUT_03089,3000.17
OUT_03090,0.0
OUT_03091,0.0
OUT_03092,0.0
OUT_03093,2447.6
OUT_03094,0.0
OUT_03095,0.0
OUT_03096,0.0
OUT_03097,0.0
OUT_03098,0.0
OUT_03099,6466.51
OUT_03100,0.0
OUT_03101,0.0
OUT_03102,0.0
OUT_03103,0.0
OUT_03104,0.0
OUT_03105,0.0
OUT_03106,0.0
OUT_03107,0.0
OUT_03108,0.0
OUT_03109,0.0
OUT_03110,0.0
OUT_03111,0.0
OUT_03112,0.0
OUT_03113,0.0
OUT_03114,0.0
OUT_03115,0.0
OUT_03116,0.0
OUT_03117,0.0
OUT_03118,0.0
OUT_03119,0.0
OUT_03120,0.0
OUT_03121,0.0
OUT_03122,0.0
OUT_03123,0.0
OUT_03124,0.0
OUT_03125,0.0
OUT_03126,0.0
OUT_03127,0.0
OUT_03128,0.0
OUT_03129,1240.26
OUT_03130,0.0
OUT_03131,0.0
OUT_03132,0.0
OUT_03133,0.0
OUT_03134,712.78
OUT_03135,0.0
OUT_03136,0.0
OUT_03137,0.0
OUT_03138,0.0
OUT_03139,0.0
OUT_03140,0.0
OUT_03141,0.0
OUT_03142,0.0
OUT_03143,0.0
OUT_03144,0.0
OUT_03145,0.0
OUT_03146,0.0
OUT_03147,0.0
OUT_03148,2063.65
OUT_03149,0.0
OUT_03150,0.0
OUT_03151,0.0
OUT_03152,0.0
OUT_03153,8439.39
OUT_03154,1241.07
OUT_03155,0.0
OUT_03156,0.0
OUT_03157,5300.22
OUT_03158,0.0
OUT_03159,0.0
OUT_03160,0.0
OUT_03161,0.0
OUT_03162,0.0
OUT_03163,0.0
OUT_03164,1037.86
OUT_03165,0.0
OUT_03166,0.0
OUT_03167,0.0
OUT_03168,0.0
OUT_03169,0.0
OUT_03170,0.0
OUT_03171,0.0
OUT_03172,0.0
OUT_03173,0.0
OUT_03174,0.0
OUT_03175,0.0
OUT_03176,0.0
OUT_03177,0.0
OUT_03178,0.0
OUT_03179,0.0
OUT_03180,0.0
OUT_03181,0.0
OUT_03182,0.0
OUT_03183,663.76
OUT_03184,0.0
OUT_03185,0.0
OUT_03186,0.0
OUT_03187,0.0
OUT_03188,0.0
OUT_03189,0.0
OUT_03190,0.0
OUT_03191,6085.8
OUT_03192,0.0
OUT_03193,0.0
OUT_03194,0.0
OUT_03195,0.0
OUT_03196,0.0
OUT_03197,0.0
OUT_03198,0.0
OUT_03199,0.0
OUT_03200,0.0
OUT_03201,0.0
OUT_03202,0.0
OUT_03203,0.0
OUT_03204,0.0
OUT_03205,0.0
OUT_03206,0.0
OUT_03207,0.0
OUT_03208,81.83
OUT_03209,0.0
OUT_03210,0.0
OUT_03211,0.0
OUT_03212,0.0
OUT_03213,0.0
OUT_03214,0.0
OUT_03215,0.0
OUT_03216,0.0
OUT_03217,0.0
OUT_03218,0.0
OUT_03219,0.0
OUT_03220,0.0
OUT_03221,3581.47
OUT_03222,0.0
OUT_03223,0.0
OUT_03224,0.0
OUT_03225,0.0
OUT_03226,0.0
OUT_03227,0.0
OUT_03228,211.11
OUT_03229,201.95
OUT_03230,0.0
OUT_03231,5519.54
OUT_03232,0.0
OUT_03233,0.0
OUT_03234,0.0
OUT_03235,0.0
OUT_03236,0.0
OUT_03237,0.0
OUT_03238,0.0
OUT_03239,0.0
OUT_03240,0.0
OUT_03241,0.0
OUT_03242,0.0
OUT_03243,0.0
OUT_03244,0.0
OUT_03245,0.0
OUT_03246,0.0
OUT_03247,0.0
OUT_03248,0.0
OUT_03249,0.0
OUT_03250,0.0
OUT_03251,5741.93
OUT_03252,6271.38
OUT_03253,0.0
OUT_03254,0.0
OUT_03255,0.0
OUT_03256,0.0
OUT_03257,0.0
OUT_03258,0.0
OUT_03259,0.0
OUT_03260,0.0
OUT_03261,0.0
OUT_03262,0.0
OUT_03263,0.0
OUT_03264,0.0
OUT_03265,0.0
OUT_03266,0.0
OUT_03267,0.0
OUT_03268,0.0
OUT_03269,0.0
OUT_03270,0.0
OUT_03271,6351.08
OUT_03272,0.0
OUT_03273,0.0
OUT_03274,0.0
OUT_03275,0.0
OUT_03276,0.0
OUT_03277,0.0
OUT_03278,0.0
OUT_03279,0.0
OUT_03280,0.0
OUT_03281,0.0
OUT_03282,0.0
OUT_03283,0.0
OUT_03284,0.0
OUT_03285,0.0
OUT_03286,0.0
OUT_03287,3017.25
OUT_03288,0.0
OUT_03289,0.0
OUT_03290,0.0
OUT_03291,0.0
OUT_03292,0.0
OUT_03293,0.0
OUT_03294,0.0
OUT_03295,0.0
OUT_03296,0.0
OUT_03297,794.81
OUT_03298,0.0
OUT_03299,0.0
OUT_03300,0.0
OUT_03301,0.0
OUT_03302,0.0
OUT_03303,0.0
OUT_03304,0.0
OUT_03305,0.0
OUT_03306,0.0
OUT_03307,0.0
OUT_03308,0.0
OUT_03309,0.0
OUT_03310,0.0
OUT_03311,0.0
OUT_03312,958.27
OUT_03313,0.0
OUT_03314,0.0
OUT_03315,714.37
OUT_03316,5611.82
OUT_03317,0.0
OUT_03318,0.0
OUT_03319,0.0
OUT_03320,0.0
OUT_03321,0.0
OUT_03322,0.0
OUT_03323,0.0
OUT_03324,301.48
OUT_03325,2157.17
OUT_03326,0.0
OUT_03327,129.42
OUT_03328,4960.02
OUT_03329,0.0
OUT_03330,1984.21
OUT_03331,0.0
OUT_03332,0.0
OUT_03333,759.67
OUT_03334,178.37
OUT_03335,0.0
OUT_03336,0.0
OUT_03337,0.0
OUT_03338,0.0
OUT_03339,0.0
OUT_03340,0.0
OUT_03341,2159.46
OUT_03342,0.0
OUT_03343,0.0
OUT_03344,6183.05
OUT_03345,1829.63
OUT_03346,0.0
OUT_03347,0.0
OUT_03348,0.0
OUT_03349,0.0
OUT_03350,0.0
OUT_03351,0.0
OUT_03352,0.0
OUT_03353,1901.79
OUT_03354,0.0
OUT_03355,0.0
OUT_03356,0.0
OUT_03357,0.0
OUT_03358,746.11
OUT_03359,701.75
OUT_03360,0.0
OUT_03361,0.0
OUT_03362,0.0
OUT_03363,0.0
OUT_03364,0.0
OUT_03365,0.0
OUT_03366,0.0
OUT_03367,0.0
OUT_03368,5248.59
OUT_03369,0.0
OUT_03370,0.0
OUT_03371,0.0
OUT_03372,0.0
OUT_03373,3558.82
OUT_03374,0.0
OUT_03375,0.0
OUT_03376,0.0
OUT_03377,0.0
OUT_03378,0.0
OUT_03379,0.0
OUT_03380,0.0
OUT_03381,0.0
OUT_03382,0.0
OUT_03383,1094.69
OUT_03384,0.0
OUT_03385,0.0
OUT_03386,0.0
OUT_03387,0.0
OUT_03388,162.03
OUT_03389,0.0
OUT_03390,0.0
OUT_03391,6098.5
OUT_03392,0.0
OUT_03393,0.0
OUT_03394,0.0
OUT_03395,6154.78
OUT_03396,0.0
OUT_03397,0.0
OUT_03398,0.0
OUT_03399,0.0
OUT_03400,0.0
OUT_03401,0.0
OUT_03402,2046.07
OUT_03403,0.0
OUT_03404,0.0
OUT_03405,0.0
OUT_03406,1404.8
OUT_03407,0.0
OUT_03408,0.0
OUT_03409,0.0
OUT_03410,0.0
OUT_03411,0.0
OUT_03412,0.0
OUT_03413,4627.33
OUT_03414,1251.81
OUT_03415,3333.91
OUT_03416,0.0
OUT_03417,0.0
OUT_03418,2341.56
OUT_03419,0.0
OUT_03420,0.0
OUT_03421,0.0
OUT_03422,0.0
OUT_03423,5749.64
OUT_03424,5484.32
OUT_03425,0.0
OUT_03426,0.0
OUT_03427,0.0
OUT_03428,0.0
OUT_03429,0.0
OUT_03430,0.0
OUT_03431,0.0
OUT_03432,0.0
OUT_03433,0.0
OUT_03434,0.0
OUT_03435,0.0
OUT_03436,0.0
OUT_03437,0.0
OUT_03438,0.0
OUT_03439,3290.59
OUT_03440,0.0
OUT_03441,0.0
OUT_03442,0.0
OUT_03443,0.0
OUT_03444,5919.56
OUT_03445,0.0
OUT_03446,731.18
OUT_03447,0.0
OUT_03448,2281.7
OUT_03449,0.0
OUT_03450,0.0
OUT_03451,1482.7
OUT_03452,0.0
OUT_03453,0.0
OUT_03454,0.0
OUT_03455,0.0
OUT_03456,0.0
OUT_03457,0.0
OUT_03458,1883.15
OUT_03459,0.0
OUT_03460,0.0
OUT_03461,0.0
OUT_03462,0.0
OUT_03463,0.0
OUT_03464,0.0
OUT_03465,0.0
OUT_03466,0.0
OUT_03467,387.55
OUT_03468,0.0
OUT_03469,0.0
OUT_03470,0.0
OUT_03471,0.0
OUT_03472,0.0
OUT_03473,0.0
OUT_03474,0.0
OUT_03475,0.0
OUT_03476,0.0
OUT_03477,0.0
OUT_03478,0.0
OUT_03479,0.0
OUT_03480,0.0
OUT_03481,0.0
OUT_03482,0.0
OUT_03483,0.0
OUT_03484,2881.17
OUT_03485,0.0
OUT_03486,0.0
OUT_03487,0.0
OUT_03488,0.0
OUT_03489,0.0
OUT_03490,0.0
OUT_03491,0.0
OUT_03492,5686.08
OUT_03493,0.0
OUT_03494,0.0
OUT_03495,0.0
OUT_03496,0.0
OUT_03497,0.0
OUT_03498,0.0
OUT_03499,0.0
OUT_03500,0.0
OUT_03501,0.0
OUT_03502,0.0
OUT_03503,0.0
OUT_03504,0.0
OUT_03505,0.0
OUT_03506,0.0
OUT_03507,0.0
OUT_03508,0.0
OUT_03509,0.0
OUT_03510,0.0
OUT_03511,0.0
OUT_03512,0.0
OUT_03513,3701.05
OUT_03514,0.0
OUT_03515,0.0
OUT_03516,0.0
OUT_03517,0.0
OUT_03518,0.0
OUT_03519,0.0
OUT_03520,0.0
OUT_03521,0.0
OUT_03522,0.0
OUT_03523,0.0
OUT_03524,0.0
OUT_03525,0.0
OUT_03526,0.0
OUT_03527,0.0
OUT_03528,0.0
OUT_03529,0.0
OUT_03530,0.0
OUT_03531,0.0
OUT_03532,0.0
OUT_03533,1572.58
OUT_03534,0.0
OUT_03535,0.0
OUT_03536,0.0
OUT_03537,0.0
OUT_03538,0.0
OUT_03539,0.0
OUT_03540,0.0
OUT_03541,0.0
OUT_03542,0.0
OUT_03543,0.0
OUT_03544,0.0
OUT_03545,0.0
OUT_03546,0.0
OUT_03547,0.0
OUT_03548,0.0
OUT_03549,0.0
OUT_03550,0.0
OUT_03551,5937.35
OUT_03552,0.0
OUT_03553,0.0
OUT_03554,9287.93
OUT_03555,202.85
OUT_03556,1940.7
OUT_03557,0.0
OUT_03558,0.0
OUT_03559,358.16
OUT_03560,0.0
OUT_03561,0.0
OUT_03562,0.0
OUT_03563,0.0
OUT_03564,0.0
OUT_03565,0.0
OUT_03566,0.0
OUT_03567,0.0
OUT_03568,0.0
OUT_03569,411.39
OUT_03570,1877.01
OUT_03571,5642.25
OUT_03572,0.0
OUT_03573,0.0
OUT_03574,0.0
OUT_03575,6405.19
OUT_03576,0.0
OUT_03577,1623.93
OUT_03578,0.0
OUT_03579,5877.37
OUT_03580,0.0
OUT_03581,0.0
OUT_03582,0.0
OUT_03583,0.0
OUT_03584,0.0
OUT_03585,0.0
OUT_03586,0.0
OUT_03587,0.0
OUT_03588,0.0
OUT_03589,0.0
OUT_03590,0.0
OUT_03591,535.4
OUT_03592,0.0
OUT_03593,0.0
OUT_03594,0.0
OUT_03595,0.0
OUT_03596,0.0
OUT_03597,6252.29
OUT_03598,5654.24
OUT_03599,0.0
OUT_03600,0.0
OUT_03601,0.0
OUT_03602,0.0
OUT_03603,0.0
OUT_03604,0.0
OUT_03605,0.0
OUT_03606,4949.91
OUT_03607,0.0
OUT_03608,0.0
OUT_03609,0.0
OUT_03610,0.0
OUT_03611,0.0
OUT_03612,0.0
OUT_03613,0.0
OUT_03614,0.0
OUT_03615,0.0
OUT_03616,5753.23
OUT_03617,0.0
OUT_03618,0.0
OUT_03619,0.0
OUT_03620,0.0
OUT_03621,0.0
OUT_03622,0.0
OUT_03623,0.0
OUT_03624,0.0
OUT_03625,0.0
OUT_03626,0.0
OUT_03627,0.0
OUT_03628,0.0
OUT_03629,5801.24
OUT_03630,0.0
OUT_03631,6444.96
OUT_03632,0.0
OUT_03633,0.0
OUT_03634,4605.49
OUT_03635,2388.84
OUT_03636,0.0
OUT_03637,0.0
OUT_03638,0.0
OUT_03639,0.0
OUT_03640,0.0
OUT_03641,0.0
OUT_03642,0.0
OUT_03643,3829.44
OUT_03644,8.86
OUT_03645,0.0
OUT_03646,0.0
OUT_03647,0.0
OUT_03648,0.0
OUT_03649,0.0
OUT_03650,0.0
OUT_03651,2414.01
OUT_03652,0.0
OUT_03653,823.28
OUT_03654,0.0
OUT_03655,0.0
OUT_03656,0.0
OUT_03657,0.0
OUT_03658,0.0
OUT_03659,0.0
OUT_03660,0.0
OUT_03661,0.0
OUT_03662,0.0
OUT_03663,0.0
OUT_03664,0.0
OUT_03665,5587.63
OUT_03666,0.0
OUT_03667,1021.98
OUT_03668,0.0
OUT_03669,201.08
OUT_03670,0.0
OUT_03671,0.0
OUT_03672,0.0
OUT_03673,0.0
OUT_03674,0.0
OUT_03675,0.0
OUT_03676,778.73
OUT_03677,0.0
OUT_03678,0.0
OUT_03679,0.0
OUT_03680,2169.49
OUT_03681,0.0
OUT_03682,0.0
OUT_03683,0.0
OUT_03684,0.0
OUT_03685,0.0
OUT_03686,261.66
OUT_03687,0.0
OUT_03688,0.0
OUT_03689,0.0
OUT_03690,0.0
OUT_03691,0.0
OUT_03692,0.0
OUT_03693,0.0
OUT_03694,0.0
OUT_03695,0.0
OUT_03696,0.0
OUT_03697,0.0
OUT_03698,0.0
OUT_03699,0.0
OUT_03700,0.0
OUT_03701,5969.02
OUT_03702,0.0
OUT_03703,0.0
OUT_03704,0.0
OUT_03705,0.0
OUT_03706,0.0
OUT_03707,0.0
OUT_03708,0.0
OUT_03709,5360.25
OUT_03710,0.0
OUT_03711,0.0
OUT_03712,0.0
OUT_03713,0.0
OUT_03714,0.0
OUT_03715,1662.13
OUT_03716,0.0
OUT_03717,0.0
OUT_03718,0.0
OUT_03719,619.6
OUT_03720,0.0
OUT_03721,0.0
OUT_03722,0.0
OUT_03723,1234.82
OUT_03724,684.35
OUT_03725,0.0
OUT_03726,0.0
OUT_03727,0.0
OUT_03728,0.0
OUT_03729,0.0
OUT_03730,0.0
OUT_03731,0.0
OUT_03732,0.0
OUT_03733,0.0
OUT_03734,0.0
OUT_03735,0.0
OUT_03736,0.0
OUT_03737,0.0
OUT_03738,0.0
OUT_03739,3494.7
OUT_03740,0.0
OUT_03741,1416.64
OUT_03742,0.0
OUT_03743,0.0
OUT_03744,0.0
OUT_03745,0.0
OUT_03746,0.0
OUT_03747,0.0
OUT_03748,0.0
OUT_03749,0.0
OUT_03750,0.0
OUT_03751,0.0
OUT_03752,0.0
OUT_03753,0.0
OUT_03754,6305.92
OUT_03755,0.0
OUT_03756,0.0
OUT_03757,0.0
OUT_03758,0.0
OUT_03759,0.0
OUT_03760,0.0
